System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
17:16:31:287, 476810643322847,   18.244,   54.000, 1700,   7.899, 134.264,  37.296,   5.482,  85.018,  23.616, 59,  0,   0.985,  29.598,   8.222,   0.007,   0.667,   0.185,  30.000,  35.000,  60.000,  45.000,  45.000,    4,   0.000
17:16:31:412, 476810906242783,   18.369,   37.000, 1700,   5.613, 134.963,  37.490,   3.105,  85.405,  23.724, 56,  0,   1.136,  29.740,   8.261,   0.057,   0.674,   0.187,  30.000,  35.000,  60.000,  45.000,  45.000,   11,   1.585
17:16:31:520, 476811135574181,   18.478,   24.000, 1800,   6.360, 135.653,  37.682,   3.379,  85.772,  23.825, 55,  0,   1.382,  29.890,   8.303,   0.430,   0.720,   0.200,  30.000,  35.000,  60.000,  45.000,  45.000,   92,  19.359
17:16:31:631, 476811369154417,   18.588,   27.000, 1800,   5.137, 136.222,  37.839,   2.523,  86.051,  23.903, 56,  0,   1.165,  30.018,   8.338,   0.123,   0.734,   0.204,  30.000,  35.000,  60.000,  45.000,  45.000,   27,   3.102
17:16:31:741, 476811601702065,   18.698,   30.000, 1900,   7.433, 137.040,  38.067,   4.497,  86.546,  24.040, 56,  0,   1.003,  30.129,   8.369,   0.017,   0.736,   0.204,  30.000,  35.000,  60.000,  45.000,  45.000,   48,   1.452
17:16:31:852, 476811834647829,   18.809,   61.000, 1900,   8.992, 138.032,  38.342,   5.852,  87.191,  24.220, 60,  0,   1.127,  30.253,   8.404,   0.012,   0.737,   0.205,  30.000,  35.000,  60.000,  45.000,  45.000,    2,   0.061
17:16:32:137, 476812437813209,   19.094,   40.000, 1700,   8.721, 140.523,  39.034,   5.314,  88.709,  24.641, 57,  0,   1.867,  30.786,   8.552,   0.046,   0.750,   0.208,  30.000,  35.000,  60.000,  45.000,  45.000,   11,   1.795
17:16:32:296, 476812773620565,   19.253,   32.000, 1800,   7.095, 141.651,  39.347,   4.127,  89.365,  24.824, 58,  0,   0.988,  30.943,   8.595,   0.013,   0.752,   0.209,  30.000,  35.000,  60.000,  45.000,  45.000,    2,   0.084
17:16:32:420, 476813034400697,   19.377,   40.000, 1800,   7.187, 142.538,  39.594,   4.174,  89.880,  24.967, 56,  0,   1.124,  31.082,   8.634,   0.012,   0.754,   0.209,  30.000,  35.000,  60.000,  45.000,  45.000,    3,   0.104
17:16:32:594, 476813402596701,   19.551,   51.000, 1700,   7.365, 143.822,  39.951,   4.296,  90.629,  25.175, 57,  0,   1.202,  31.292,   8.692,   0.036,   0.760,   0.211,  30.000,  35.000,  60.000,  45.000,  45.000,    8,   1.331
17:16:32:720, 476813668486289,   19.677,   29.000, 1700,   5.917, 144.567,  40.157,   2.944,  91.000,  25.278, 56,  0,   0.998,  31.417,   8.727,   0.014,   0.762,   0.212,  30.000,  35.000,  60.000,  45.000,  45.000,    3,   0.112
17:16:32:829, 476813899785317,   19.786,   21.000, 1900,   4.659, 145.077,  40.299,   1.854,  91.203,  25.334, 56,  0,   0.944,  31.521,   8.756,   0.016,   0.764,   0.212,  30.000,  35.000,  60.000,  45.000,  45.000,    4,   0.120
17:16:32:941, 476814136481714,   19.898,   42.000, 1900,   7.855, 145.957,  40.544,   4.638,  91.723,  25.479, 57,  0,   1.266,  31.663,   8.795,   0.009,   0.765,   0.212,  30.000,  35.000,  60.000,  45.000,  45.000,    1,   0.000
17:16:33:053, 476814372763479,   20.010,   60.000, 1800,   9.252, 146.992,  40.831,   6.058,  92.401,  25.667, 60,  0,   1.428,  31.822,   8.840,   0.055,   0.771,   0.214,  30.000,  35.000,  60.000,  45.000,  45.000,   13,   2.041
17:16:33:180, 476814640786443,   20.137,   44.000, 1800,  10.024, 148.265,  41.185,   6.957,  93.283,  25.912, 57,  0,   1.240,  31.980,   8.883,   0.023,   0.774,   0.215,  30.000,  35.000,  60.000,  45.000,  45.000,    9,   0.381
17:16:33:290, 476814872940851,   20.247,   27.000, 1800,   5.437, 148.862,  41.351,   2.415,  93.549,  25.986, 56,  0,   1.081,  32.099,   8.916,   0.008,   0.774,   0.215,  30.000,  35.000,  60.000,  45.000,  45.000,    4,   0.000
17:16:33:401, 476815107353401,   20.358,   25.000, 1800,   5.926, 149.520,  41.533,   2.962,  93.878,  26.077, 55,  0,   0.994,  32.209,   8.947,   0.013,   0.776,   0.216,  30.000,  35.000,  60.000,  45.000,  45.000,    2,   0.058
17:16:33:511, 476815339250325,   20.468,   25.000, 1800,   6.659, 150.251,  41.736,   3.495,  94.261,  26.184, 56,  0,   1.494,  32.373,   8.992,   0.007,   0.777,   0.216,  30.000,  35.000,  60.000,  45.000,  45.000,    2,   0.000
17:16:33:644, 476815621771337,   20.602,   63.000, 1800,   9.915, 151.577,  42.105,   6.501,  95.131,  26.425, 60,  0,   2.056,  32.648,   9.069,   0.049,   0.783,   0.218,  30.000,  35.000,  60.000,  45.000,  45.000,   13,   1.711
17:16:33:813, 476815977176617,   20.770,   63.000, 1700,   8.607, 153.026,  42.507,   5.172,  96.002,  26.667, 58,  0,   2.135,  33.007,   9.169,   0.009,   0.785,   0.218,  30.000,  35.000,  60.000,  45.000,  45.000,    3,   0.083
17:16:33:924, 476816211828775,   20.881,   57.000, 1700,   7.516, 153.861,  42.739,   4.082,  96.455,  26.793, 58,  0,   2.069,  33.237,   9.232,   0.009,   0.786,   0.218,  30.000,  35.000,  60.000,  45.000,  45.000,    2,   0.000
17:16:34:036, 476816447263685,   20.993,   59.000, 1600,   7.777, 154.728,  42.980,   4.633,  96.972,  26.937, 58,  0,   1.969,  33.457,   9.293,   0.010,   0.787,   0.219,  30.000,  35.000,  60.000,  45.000,  45.000,    2,   0.000
17:16:34:161, 476816712815067,   21.118,   57.000, 1600,   9.208, 155.886,  43.302,   5.103,  97.613,  27.115, 59,  0,   2.300,  33.746,   9.374,   0.445,   0.843,   0.234,  30.000,  35.000,  60.000,  45.000,  45.000,   99,  20.870
17:16:34:286, 476816977310473,   21.244,   75.000, 1500,   7.458, 156.820,  43.561,   4.123,  98.130,  27.258, 58,  0,   1.849,  33.977,   9.438,   0.011,   0.844,   0.235,  30.000,  35.000,  60.000,  45.000,  45.000,    2,   0.109
17:16:34:415, 476817248908829,   21.372,   43.000, 1500,   7.873, 157.832,  43.842,   4.504,  98.709,  27.419, 58,  0,   1.969,  34.230,   9.508,   0.014,   0.846,   0.235,  30.000,  35.000,  60.000,  45.000,  45.000,    4,   0.100
17:16:34:744, 476817943853221,   21.701,  153.000, 1400,   7.672, 160.356,  44.543,   4.275, 100.115,  27.810, 57,  0,   1.981,  34.882,   9.690,   0.032,   0.857,   0.238,  30.000,  35.000,  60.000,  45.000,  45.000,    9,   1.258
17:16:34:888, 476818247065776,   21.845,   91.000, 1400,   7.451, 161.426,  44.841,   3.969, 100.685,  27.968, 58,  0,   2.259,  35.207,   9.780,   0.028,   0.861,   0.239,  30.000,  35.000,  60.000,  45.000,  45.000,    4,   0.100
17:16:35:031, 476818549345587,   21.988,   75.000, 1300,   7.181, 162.454,  45.126,   3.740, 101.220,  28.117, 57,  0,   2.302,  35.536,   9.871,   0.010,   0.862,   0.240,  30.000,  35.000,  60.000,  45.000,  45.000,    2,   0.000
17:16:35:188, 476818882882489,   22.146,   84.000, 1300,   7.465, 163.633,  45.454,   4.071, 101.863,  28.295, 57,  0,   1.985,  35.849,   9.958,   0.017,   0.865,   0.240,  30.000,  35.000,  60.000,  45.000,  45.000,    7,   0.178
17:16:35:347, 476819216491641,   22.304,   42.000, 1300,   5.947, 164.572,  45.715,   2.578, 102.271,  28.408, 56,  0,   1.873,  36.145,  10.040,   0.071,   0.876,   0.243,  30.000,  35.000,  60.000,  45.000,  45.000,   15,   2.412
17:16:35:538, 476819620161847,   22.495,   53.000, 1300,   6.647, 165.843,  46.067,   3.242, 102.890,  28.581, 57,  0,   2.072,  36.542,  10.150,   0.006,   0.877,   0.244,  30.000,  35.000,  60.000,  45.000,  45.000,    2,   0.000
17:16:36:026, 476820651507657,   22.983,  144.000, 1400,   6.866, 169.195,  46.999,   3.595, 104.646,  29.068, 58,  0,   1.675,  37.359,  10.378,   0.018,   0.886,   0.246,  30.000,  35.000,  60.000,  45.000,  45.000,    4,   0.502
17:16:36:185, 476820986400736,   23.142,   52.000, 1400,   7.130, 170.326,  47.313,   3.988, 105.278,  29.244, 58,  0,   1.393,  37.580,  10.439,   0.017,   0.889,   0.247,  30.000,  35.000,  60.000,  45.000,  45.000,    4,   0.176
17:16:36:644, 476821955401102,   23.601,   40.000, 1400,   6.775, 173.434,  48.176,   3.641, 106.948,  29.708, 58,  0,   1.375,  38.211,  10.614,   0.017,   0.897,   0.249,  30.000,  35.000,  60.000,  45.000,  45.000,    4,   0.506
17:16:37:071, 476822857656591,   24.028,  139.000, 1400,   7.642, 176.699,  49.083,   4.421, 108.837,  30.233, 56,  0,   1.593,  38.891,  10.803,   0.015,   0.903,   0.251,  30.000,  35.000,  60.000,  45.000,  45.000,    3,   0.500
17:16:37:260, 476823256866832,   24.217,   78.000, 1400,   7.138, 178.048,  49.458,   4.007, 109.595,  30.443, 57,  0,   1.357,  39.148,  10.874,   0.014,   0.906,   0.252,  30.000,  35.000,  60.000,  45.000,  45.000,    3,   0.151
17:16:37:419, 476823593758457,   24.376,   64.000, 1400,   7.154, 179.189,  49.775,   4.079, 110.245,  30.624, 56,  0,   1.215,  39.342,  10.928,   0.011,   0.908,   0.252,  30.000,  35.000,  60.000,  45.000,  45.000,    3,   0.081
17:16:37:577, 476823927683123,   24.534,   54.000, 1400,   5.926, 180.126,  50.035,   2.830, 110.693,  30.748, 56,  0,   1.188,  39.530,  10.980,   0.037,   0.913,   0.254,  30.000,  35.000,  60.000,  45.000,  45.000,    9,   1.276
17:16:38:007, 476824834212117,   24.964,   34.000, 1500,   7.490, 183.341,  50.928,   4.483, 112.617,  31.283, 57,  0,   1.239,  40.061,  11.128,   0.009,   0.917,   0.255,  30.000,  35.000,  60.000,  45.000,  45.000,    2,   0.227
17:16:38:593, 476826072346353,   25.550,  126.000, 1400,   7.582, 187.786,  52.163,   4.289, 115.131,  31.981, 57,  0,   1.637,  41.021,  11.395,   0.020,   0.929,   0.258,  30.000,  35.000,  60.000,  45.000,  45.000,    5,   0.718
17:16:38:848, 476826610074725,   25.805,   80.000, 1400,   7.353, 189.658,  52.683,   4.172, 116.194,  32.276, 56,  0,   1.470,  41.395,  11.499,   0.010,   0.932,   0.259,  30.000,  35.000,  60.000,  45.000,  45.000,    2,   0.120
17:16:39:053, 476827043407733,   26.010,   63.000, 1400,   7.864, 191.272,  53.131,   4.730, 117.164,  32.546, 57,  0,   1.412,  41.684,  11.579,   0.004,   0.933,   0.259,  30.000,  35.000,  60.000,  45.000,  45.000,    1,   0.000
17:16:39:588, 476828174894003,   26.545,  115.000, 1400,   6.756, 194.891,  54.136,   3.646, 119.118,  33.088, 58,  0,   1.298,  42.380,  11.772,   0.016,   0.942,   0.262,  30.000,  35.000,  60.000,  45.000,  45.000,    4,   0.479
17:16:39:748, 476828510924937,   26.705,   74.000, 1400,   7.432, 196.074,  54.465,   4.141, 119.777,  33.271, 58,  0,   1.724,  42.654,  11.848,   0.043,   0.948,   0.263,  30.000,  35.000,  60.000,  45.000,  45.000,   10,   1.410
17:16:40:793, 476830719268318,   27.750,  260.000, 1300,   6.995, 203.388,  56.497,   3.779, 123.728,  34.369, 57,  0,   1.627,  44.355,  12.321,   0.010,   0.959,   0.266,  30.000,  35.000,  60.000,  45.000,  45.000,    2,   0.284
17:16:40:934, 476831017283862,   27.891,   88.000, 1300,   7.054, 204.383,  56.773,   3.737, 124.255,  34.515, 57,  0,   1.780,  44.606,  12.391,   0.042,   0.965,   0.268,  30.000,  35.000,  60.000,  45.000,  45.000,   11,   1.259
17:16:41:117, 476831403755009,   28.074,   94.000, 1300,   7.277, 205.715,  57.143,   4.032, 124.993,  34.720, 57,  0,   1.722,  44.921,  12.478,   0.011,   0.967,   0.269,  30.000,  35.000,  60.000,  45.000,  45.000,    3,   0.080
17:16:41:343, 476831879768171,   28.300,  108.000, 1300,   8.260, 207.577,  57.660,   5.032, 126.127,  35.035, 57,  0,   1.654,  45.294,  12.582,   0.011,   0.969,   0.269,  30.000,  35.000,  60.000,  45.000,  45.000,    2,   0.160
17:16:41:584, 476832388747491,   28.541,  102.000, 1300,   7.204, 209.313,  58.142,   3.984, 127.087,  35.302, 57,  0,   1.535,  45.664,  12.684,   0.040,   0.979,   0.272,  30.000,  35.000,  60.000,  45.000,  45.000,   10,   1.590
17:16:41:711, 476832658194201,   28.668,   99.000, 1300,   8.187, 210.357,  58.433,   4.935, 127.717,  35.477, 57,  0,   1.628,  45.872,  12.742,   0.019,   0.981,   0.273,  30.000,  35.000,  60.000,  45.000,  45.000,    2,   0.000
17:16:41:822, 476832891506880,   28.779,   89.000, 1300,   6.845, 211.113,  58.643,   3.633, 128.118,  35.588, 57,  0,   1.640,  46.053,  12.792,   0.023,   0.984,   0.273,  30.000,  35.000,  60.000,  45.000,  45.000,   10,   0.281
17:16:41:981, 476833227730353,   28.938,   99.000, 1200,   7.040, 212.234,  58.954,   3.775, 128.719,  35.755, 56,  0,   1.656,  46.316,  12.866,   0.052,   0.992,   0.276,  30.000,  35.000,  60.000,  45.000,  45.000,   12,   1.560
17:16:42:137, 476833557586044,   29.094,   92.000, 1200,   7.599, 213.421,  59.284,   4.285, 129.388,  35.941, 57,  0,   1.813,  46.600,  12.944,   0.023,   0.996,   0.277,  30.000,  35.000,  60.000,  45.000,  45.000,   17,   0.095
17:16:42:343, 476833993184283,   29.300,  113.000, 1200,   6.964, 214.857,  59.683,   3.671, 130.145,  36.152, 56,  0,   1.674,  46.945,  13.040,   0.067,   1.009,   0.280,  30.000,  35.000,  60.000,  45.000,  45.000,    9,   0.162
17:16:42:502, 476834327944041,   29.459,   80.000, 1300,   6.825, 215.939,  59.983,   3.579, 130.713,  36.309, 57,  0,   1.503,  47.183,  13.106,   0.070,   1.020,   0.283,  30.000,  35.000,  60.000,  45.000,  45.000,    9,   1.489
17:16:42:755, 476834863276137,   29.712,  134.000, 1300,   7.241, 217.774,  60.493,   3.996, 131.726,  36.590, 57,  0,   1.688,  47.611,  13.225,   0.011,   1.023,   0.284,  30.000,  35.000,  60.000,  45.000,  45.000,    4,   0.146
17:16:42:883, 476835134184846,   29.841,   98.000, 1300,   7.132, 218.689,  60.747,   3.883, 132.224,  36.729, 57,  0,   1.630,  47.820,  13.283,   0.029,   1.027,   0.285,  30.000,  35.000,  60.000,  45.000,  45.000,   30,   0.098
17:16:43:104, 476835600843639,   30.062,   87.000, 1200,   7.378, 220.320,  61.200,   3.724, 133.047,  36.957, 57,  0,   1.594,  48.172,  13.381,   0.452,   1.127,   0.313,  30.000,  35.000,  60.000,  45.000,  45.000,  207,   1.243
17:16:43:356, 476836131460167,   30.313,  119.000, 1200,   6.671, 221.995,  61.665,   3.478, 133.920,  37.200, 56,  0,   1.626,  48.581,  13.495,   0.161,   1.167,   0.324,  30.000,  35.000,  60.000,  45.000,  45.000,   75,   0.207
17:16:43:482, 476836399103991,   30.439,   86.000, 1200,   7.174, 222.905,  61.918,   3.542, 134.369,  37.325, 56,  0,   1.668,  48.792,  13.553,   0.018,   1.169,   0.325,  30.000,  35.000,  60.000,  45.000,  45.000,    8,   0.000
17:16:43:656, 476836766633453,   30.613,  115.000, 1200,   7.383, 224.189,  62.275,   4.089, 135.081,  37.522, 56,  0,   1.687,  49.086,  13.635,   0.060,   1.180,   0.328,  30.000,  35.000,  60.000,  45.000,  45.000,   14,   1.539
17:16:43:783, 476837033367313,   30.740,   98.000, 1200,   6.940, 225.066,  62.518,   3.673, 135.545,  37.651, 57,  0,   1.640,  49.293,  13.692,   0.030,   1.184,   0.329,  30.000,  35.000,  60.000,  45.000,  45.000,    9,   0.000
17:16:43:925, 476837335255872,   30.883,   96.000, 1200,   7.072, 226.077,  62.799,   3.695, 136.073,  37.798, 56,  0,   1.832,  49.555,  13.765,   0.040,   1.189,   0.330,  30.000,  35.000,  60.000,  45.000,  45.000,    5,   0.116
17:16:44:067, 476837634852960,   31.025,   99.000, 1200,   6.026, 226.931,  63.036,   2.786, 136.468,  37.908, 56,  0,   1.679,  49.793,  13.831,   0.013,   1.191,   0.331,  30.000,  35.000,  60.000,  45.000,  45.000,    3,   0.000
17:16:44:209, 476837934045998,   31.166,   81.000, 1200,   6.913, 227.911,  63.309,   3.592, 136.977,  38.049, 56,  0,   1.731,  50.038,  13.899,   0.056,   1.199,   0.333,  30.000,  35.000,  60.000,  45.000,  45.000,   16,   1.828
17:16:44:399, 476838335395207,   31.356,   80.000, 1200,   6.733, 229.190,  63.664,   3.479, 137.638,  38.233, 56,  0,   1.696,  50.360,  13.989,   0.020,   1.203,   0.334,  30.000,  35.000,  60.000,  45.000,  45.000,    5,   0.081
17:16:44:651, 476838866753279,   31.608,  155.000, 1300,   7.324, 231.033,  64.176,   4.062, 138.660,  38.517, 57,  0,   1.757,  50.803,  14.112,   0.019,   1.208,   0.336,  30.000,  35.000,  60.000,  45.000,  45.000,    3,   0.176
17:16:44:778, 476839137728602,   31.736,   94.000, 1300,   6.993, 231.930,  64.425,   3.767, 139.143,  38.651, 57,  0,   1.549,  51.001,  14.167,   0.041,   1.213,   0.337,  30.000,  35.000,  60.000,  45.000,  45.000,    9,   1.809
17:16:44:902, 476839397108471,   31.859,   84.000, 1300,   7.817, 232.890,  64.692,   4.635, 139.712,  38.809, 57,  0,   1.526,  51.189,  14.219,   0.017,   1.215,   0.338,  30.000,  35.000,  60.000,  45.000,  45.000,    5,   0.126
17:16:45:092, 476839798624187,   32.049,  115.000, 1200,   7.616, 234.338,  65.094,   4.378, 140.545,  39.040, 56,  0,   1.665,  51.505,  14.307,   0.013,   1.218,   0.338,  30.000,  35.000,  60.000,  45.000,  45.000,    7,   0.080
17:16:45:234, 476840099983563,   32.192,   97.000, 1200,   7.058, 235.345,  65.374,   3.762, 141.081,  39.189, 55,  0,   1.714,  51.750,  14.375,   0.075,   1.228,   0.341,  30.000,  35.000,  60.000,  45.000,  45.000,   17,   1.683
17:16:45:444, 476840542234309,   32.401,   90.000, 1300,   6.767, 236.762,  65.767,   3.500, 141.814,  39.393, 56,  0,   1.701,  52.106,  14.474,   0.028,   1.234,   0.343,  30.000,  35.000,  60.000,  45.000,  45.000,   13,   0.070
17:16:45:744, 476841177134948,   32.702,  114.000, 1200,   7.360, 238.975,  66.382,   4.121, 143.053,  39.737, 56,  0,   1.773,  52.639,  14.622,   0.045,   1.248,   0.347,  30.000,  35.000,  60.000,  45.000,  45.000,    3,   0.127
17:16:45:899, 476841503986673,   32.857,   97.000, 1200,   7.361, 240.114,  66.698,   3.898, 143.656,  39.904, 57,  0,   1.761,  52.911,  14.698,   0.067,   1.258,   0.350,  30.000,  35.000,  60.000,  45.000,  45.000,   15,   2.663
17:16:46:074, 476841872170121,   33.031,   94.000, 1200,   7.521, 241.425,  67.063,   4.353, 144.415,  40.115, 56,  0,   1.492,  53.171,  14.770,   0.007,   1.260,   0.350,  30.000,  35.000,  60.000,  45.000,  45.000,    6,   0.000
17:16:46:331, 476842415534131,   33.288,  101.000, 1300,   6.514, 243.101,  67.528,   3.468, 145.307,  40.363, 55,  0,   1.159,  53.470,  14.853,   0.027,   1.266,   0.352,  30.000,  35.000,  60.000,  45.000,  45.000,    4,   0.129
17:16:46:500, 476842772737589,   33.457,   67.000, 1400,   7.834, 244.426,  67.896,   4.321, 146.038,  40.566, 56,  0,   1.615,  53.743,  14.929,   0.303,   1.318,   0.366,  30.000,  35.000,  60.000,  45.000,  45.000,   65,  13.489
17:16:46:629, 476843046453287,   33.587,   56.000, 1500,   5.694, 245.164,  68.101,   2.680, 146.385,  40.663, 55,  0,   1.176,  53.895,  14.971,   0.015,   1.320,   0.367,  30.000,  35.000,  60.000,  45.000,  45.000,    4,   0.103
17:16:46:865, 476843544564342,   33.823,   77.000, 1500,   7.879, 247.022,  68.617,   4.656, 147.484,  40.968, 57,  0,   1.630,  54.280,  15.078,   0.012,   1.323,   0.367,  30.000,  35.000,  60.000,  45.000,  45.000,    4,   0.121
17:16:48:505, 476847006545315,   35.462,  226.000, 1500,   8.048, 260.215,  72.282,   4.999, 155.678,  43.244, 58,  0,   1.686,  57.043,  15.845,   0.019,   1.354,   0.376,  30.000,  35.000,  60.000,  45.000,  45.000,    4,   0.686
17:16:48:762, 476847548599000,   35.719,   94.000, 1500,   9.209, 262.578,  72.938,   6.425, 157.328,  43.702, 58,  0,   1.870,  57.523,  15.979,   0.028,   1.361,   0.378,  30.000,  35.000,  60.000,  45.000,  45.000,    7,   0.902
17:16:49:491, 476849089988389,   36.448,   91.000, 1500,   7.841, 268.301,  74.528,   5.122, 161.066,  44.740, 58,  0,   1.741,  58.794,  16.332,   0.012,   1.370,   0.381,  30.000,  35.000,  60.000,  45.000,  45.000,    3,   0.348
17:16:49:888, 476849926642301,   36.845,   89.000, 1500,   8.528, 271.679,  75.466,   5.622, 163.293,  45.359, 58,  0,   1.962,  59.571,  16.547,   0.132,   1.422,   0.395,  30.000,  35.000,  60.000,  45.000,  45.000,   29,   6.025
17:16:51:246, 476852796227649,   38.203,  220.000, 1600,   8.388, 283.075,  78.632,   5.659, 170.982,  47.495, 58,  0,   1.768,  61.974,  17.215,   0.019,   1.448,   0.402,  30.000,  35.000,  60.000,  45.000,  45.000,    5,   0.722
17:16:51:422, 476853168779791,   38.380,   97.000, 1600,   8.911, 284.647,  79.069,   6.123, 172.062,  47.795, 58,  0,   1.888,  62.307,  17.307,   0.040,   1.455,   0.404,  30.000,  35.000,  60.000,  45.000,  45.000,   10,   1.279
17:16:51:644, 476853637577291,   38.602,  111.000, 1500,   7.899, 286.401,  79.556,   5.105, 173.195,  48.110, 58,  0,   2.030,  62.757,  17.433,   0.009,   1.457,   0.405,  30.000,  35.000,  60.000,  45.000,  45.000,    3,   0.128
17:16:51:770, 476853902559183,   38.727,  103.000, 1500,   7.120, 287.294,  79.804,   4.258, 173.730,  48.258, 58,  0,   2.186,  63.032,  17.509,   0.018,   1.459,   0.405,  30.000,  35.000,  60.000,  45.000,  45.000,    3,   0.000
17:16:51:895, 476854165517853,   38.852,   98.000, 1600,   7.253, 288.197,  80.055,   4.491, 174.289,  48.414, 58,  0,   1.876,  63.265,  17.574,   0.032,   1.463,   0.406,  30.000,  35.000,  60.000,  45.000,  45.000,    8,   0.682
17:16:52:021, 476854433281993,   38.978,   89.000, 1600,   8.962, 289.333,  80.370,   6.151, 175.069,  48.630, 58,  0,   1.977,  63.516,  17.643,   0.037,   1.468,   0.408,  30.000,  35.000,  60.000,  45.000,  45.000,    7,   1.022
17:16:52:193, 476854796866111,   39.151,  113.000, 1600,   8.517, 290.799,  80.778,   5.875, 176.080,  48.911, 58,  0,   1.881,  63.840,  17.733,   0.015,   1.470,   0.408,  30.000,  35.000,  60.000,  45.000,  45.000,    4,   0.168
17:16:52:304, 476855029685406,   39.261,   98.000, 1600,   8.750, 291.764,  81.046,   5.804, 176.720,  49.089, 59,  0,   1.891,  64.048,  17.791,   0.018,   1.472,   0.409,  30.000,  35.000,  60.000,  45.000,  45.000,    4,   0.119
17:16:52:430, 476855296909191,   39.387,   95.000, 1500,   7.472, 292.709,  81.308,   4.707, 177.315,  49.254, 59,  0,   1.888,  64.287,  17.857,   0.009,   1.473,   0.409,  30.000,  35.000,  60.000,  45.000,  45.000,    7,   0.630
17:16:52:556, 476855563173089,   39.513,   85.000, 1500,   8.900, 293.831,  81.620,   6.019, 178.074,  49.465, 58,  0,   2.102,  64.552,  17.931,   0.050,   1.480,   0.411,  30.000,  35.000,  60.000,  45.000,  45.000,    7,   1.013
17:16:52:794, 476856067086110,   39.752,  129.000, 1500,   8.144, 295.775,  82.160,   5.436, 179.371,  49.825, 58,  0,   1.734,  64.966,  18.046,   0.011,   1.482,   0.412,  30.000,  35.000,  60.000,  45.000,  45.000,    4,   0.132
17:16:52:919, 476856329189738,   39.876,  100.000, 1500,   9.673, 296.975,  82.493,   6.903, 180.228,  50.063, 58,  0,   1.845,  65.195,  18.110,   0.021,   1.485,   0.412,  30.000,  35.000,  60.000,  45.000,  45.000,    4,   0.124
17:16:53:046, 476856598594404,   40.004,   96.000, 1600,   7.554, 297.939,  82.761,   4.774, 180.837,  50.232, 58,  0,   1.922,  65.440,  18.178,   0.046,   1.491,   0.414,  30.000,  35.000,  60.000,  45.000,  45.000,   11,   1.664
17:16:53:174, 476856867604743,   40.131,   97.000, 1600,   8.654, 299.041,  83.067,   5.817, 181.578,  50.438, 58,  0,   2.124,  65.710,  18.253,   0.022,   1.494,   0.415,  30.000,  35.000,  60.000,  45.000,  45.000,    5,   0.222
17:16:53:301, 476857138236188,   40.259,   97.000, 1600,   8.162, 300.087,  83.357,   5.272, 182.253,  50.626, 58,  0,   2.207,  65.993,  18.331,   0.010,   1.495,   0.415,  30.000,  35.000,  60.000,  45.000,  45.000,    2,   0.000
17:16:53:500, 476857557919040,   40.458,   98.000, 1500,   7.357, 301.549,  83.764,   4.513, 183.150,  50.875, 58,  0,   2.172,  66.425,  18.451,   0.018,   1.498,   0.416,  30.000,  35.000,  60.000,  45.000,  45.000,    5,   0.208
17:16:53:649, 476857872380503,   40.607,   98.000, 1500,   9.134, 302.909,  84.141,   6.308, 184.089,  51.136, 58,  0,   1.983,  66.720,  18.533,   0.054,   1.506,   0.418,  30.000,  35.000,  60.000,  45.000,  45.000,   12,   1.540
17:16:53:809, 476858209580149,   40.766,   97.000, 1600,   8.699, 304.298,  84.527,   5.961, 185.041,  51.400, 58,  0,   1.832,  67.012,  18.615,   0.015,   1.509,   0.419,  30.000,  35.000,  60.000,  45.000,  45.000,    5,   0.173
17:16:54:012, 476858637678738,   40.969,  105.000, 1600,   9.134, 306.149,  85.041,   6.291, 186.316,  51.755, 58,  0,   2.082,  67.434,  18.732,   0.029,   1.515,   0.421,  30.000,  35.000,  60.000,  45.000,  45.000,    8,   0.940
17:16:54:137, 476858903569791,   41.095,   95.000, 1500,   8.515, 307.221,  85.339,   5.422, 186.999,  51.944, 58,  0,   2.215,  67.713,  18.809,   0.298,   1.552,   0.431,  30.000,  35.000,  60.000,  45.000,  45.000,   67,  14.085
17:16:54:276, 476859195181587,   41.233,  102.000, 1500,   8.051, 308.333,  85.648,   5.067, 187.698,  52.138, 58,  0,   2.129,  68.007,  18.891,   0.127,   1.570,   0.436,  30.000,  35.000,  60.000,  45.000,  45.000,   28,   1.446
17:16:54:433, 476859526710539,   41.390,   84.000, 1500,   8.472, 309.663,  86.017,   5.240, 188.521,  52.367, 57,  0,   2.141,  68.343,  18.984,   0.436,   1.638,   0.455,  30.000,  35.000,  60.000,  45.000,  45.000,   95,  20.127
17:16:54:710, 476860112760439,   41.668,  110.000, 1500,   8.993, 312.158,  86.711,   5.180, 189.958,  52.766, 57,  0,   2.541,  69.048,  19.180,   0.886,   1.884,   0.523,  30.000,  35.000,  60.000,  45.000,  45.000,  209,  42.934
